#{"t_start": 1692020210.576814, "env_id": null}
40,16,393.577377
-40,20,393.6702
80,14,393.704717
-640,50,393.96884
100,13,394.015373
-180,27,394.094346
-220,29,394.195343
-220,29,394.367485
-300,33,394.533417
-220,29,394.66469
-600,48,394.840723
0,18,394.916531
-940,65,395.170208
-340,35,395.309257
60,15,395.374607
100,13,395.453157
-360,36,395.57256
-600,48,395.790026
-80,22,395.89244
-160,26,396.02976
-120,24,412.504703
-740,55,412.701719
60,15,412.788222
-200,28,412.916252
-100,23,413.00949
-60,21,413.106778
-1090,56,413.295359
-120,24,413.403727
-240,30,413.516649
-140,25,413.623278
-60,21,413.728654
-180,27,413.867278
-60,21,413.98634
-60,21,414.079463
-100,23,414.203881
-560,46,414.352629
-360,36,414.550807
-460,41,414.710671
-560,46,414.921643
-680,52,415.151103
-460,41,415.344815
-80,22,415.471597
-60,21,415.590893
-380,37,415.779321
-60,21,415.899399
-440,40,416.052688
-780,57,416.29792
-460,41,416.471419
-180,27,416.592438
-200,28,416.685753
0,18,416.767671
-1010,52,417.012059
-260,31,417.148718
40,16,417.246091
-360,36,417.396779
-40,20,417.459413
-1020,51,417.711402
0,18,417.81893
-100,23,417.896255
-500,43,418.074168
-1050,54,418.318023
-1040,70,418.621589
80,14,418.683572
-20,19,418.783566
-40,20,418.854085
-340,35,419.023023
-180,27,419.137945
-200,28,419.265105
-180,27,419.357918
-620,49,419.569859
-420,39,419.721237
-100,23,419.840008
-80,22,419.965273
-40,20,420.047887
-180,27,420.141446
-320,34,420.289987
-60,21,420.371102
60,15,420.425375
-100,23,420.540524
-740,55,420.784798
-320,34,420.933664
-80,22,421.027476
-260,31,421.140724
-1010,52,421.349565
-360,36,437.69644
-80,22,437.78878
-200,28,437.886536
-40,20,437.99319
-240,30,438.141839
-280,32,438.267752
-20,19,438.347082
-60,21,438.447622
-160,26,438.539512
-240,30,438.696489
20,17,438.765279
-40,20,438.866378
-20,19,438.959887
-580,47,439.161135
-1020,51,439.37198
120,12,439.416318
-60,21,439.520488
120,12,439.58498
-280,32,439.736857
-140,25,439.885644
-1030,53,440.094404
-500,43,440.282416
40,16,440.353953
-60,21,440.447218
-1110,72,440.783939
-1010,52,440.994858
-200,28,441.116495
-40,20,441.190445
-640,50,441.423395
-720,54,441.621898
-180,27,441.771337
-220,29,441.895288
-160,26,442.008645
-80,22,442.109395
-300,33,442.272394
-1020,51,442.517153
-20,19,442.606706
-500,43,442.788034
-180,27,442.917263
-160,26,443.029439
-1030,53,443.250058
-80,22,443.377053
20,17,443.479409
-100,23,443.60393
-160,26,443.722516
0,18,443.845188
100,13,443.922026
-200,28,444.060266
-420,39,444.190547
-260,31,444.341746
-420,39,444.493472
-60,21,444.571963
100,13,444.652354
-620,49,444.912736
20,17,445.029839
-480,42,445.251965
60,15,445.325921
-360,36,445.501115
-820,59,445.690562
-200,28,445.850786
-160,26,445.923729
80,14,446.00543
-40,20,446.073599
-20,19,446.15236
-660,51,446.366604
-340,35,446.544844
-500,43,446.79786
-1490,91,463.223913
-140,25,463.353125
0,18,463.444985
-940,65,463.765193
-100,23,463.855363
-760,56,464.139238
-100,23,464.208436
-1230,78,464.510998
-40,20,464.625459
20,17,464.733534
-140,25,464.860986
-20,19,464.961282
-220,29,465.094627
100,13,465.146034
-360,36,465.312107
-280,32,465.473963
-60,21,465.573876
-440,40,465.756107
-540,45,465.926307
-160,26,466.081822
-140,25,466.170823
-460,41,466.346288
-760,56,466.590184
-1110,72,466.968005
40,16,467.078149
-40,20,467.172306
-240,30,467.31358
-680,52,467.571674
-360,36,467.705151
20,17,467.804583
-120,24,467.897724
-580,47,468.093092
-460,41,468.268827
-160,26,468.323344
-60,21,468.420261
-100,23,468.566393
-340,35,468.713358
-160,26,468.867539
-460,41,469.012565
-240,30,469.116062
0,18,469.199635
-200,28,469.283961
60,15,469.360507
-980,67,469.703493
-460,41,469.851602
20,17,469.938391
-220,29,470.074668
-300,33,470.247432
-1020,51,470.464946
100,13,470.512141
-1000,68,470.816752
-740,55,471.070005
-1230,78,471.396165
-100,23,471.505072
-500,43,471.664112
-100,23,471.813516
-80,22,471.906456
-660,51,472.063768
20,17,472.137974
-160,26,489.246453
-600,48,489.454391
-520,44,489.634167
-280,32,489.7572
-60,21,489.886913
40,16,489.958638
-20,19,490.066204
-200,28,490.200104
-200,28,490.32779
100,13,490.398114
20,17,490.484801
0,18,490.542889
-100,23,490.686805
-400,38,490.856794
-540,45,491.066659
80,14,491.116166
-180,27,491.222355
-1110,57,491.421353
-120,24,491.54523
0,18,491.619348
20,17,491.698617
-800,58,491.948092
-280,32,492.087854
-180,27,492.180158
-100,23,492.24019
-60,21,492.353614
-380,37,492.539613
-1590,81,492.860376
-140,25,492.977982
0,18,493.099635
0,18,493.178801
-480,42,493.389523
20,17,493.445537
-380,37,493.606689
-40,20,493.71146
-840,60,494.034071
-400,38,494.191514
20,17,494.309769
-220,29,494.426955
-160,26,494.596017
-400,38,494.764668
-360,36,494.909872
-60,21,495.025983
20,17,495.126252
-840,60,495.350096
40,16,495.416855
-20,19,495.502738
-240,30,495.603659
-60,21,495.702391
-20,19,495.782417
-360,36,495.906998
-300,33,496.04358
-380,37,496.185011
20,17,496.251903
-360,36,496.433068
-1020,51,496.660666
100,13,496.728917
60,15,496.777833
0,18,496.848922
0,18,496.960581
-20,19,497.077276
60,15,497.164022
-480,42,497.339139
-640,50,497.549659
-860,61,497.804734
-400,38,498.001489
-180,27,498.156773
-100,23,498.252026
-20,19,498.337027
-680,52,515.228656
-720,54,515.481606
40,16,515.547574
20,17,515.651526
-300,33,515.796806
-1020,51,515.942841
60,15,516.012419
-100,23,516.104194
80,14,516.19705
-60,21,516.295195
60,15,516.387137
40,16,516.447383
-160,26,516.577967
-100,23,516.666151
-880,62,516.946543
-100,23,517.02976
0,18,517.092703
-20,19,517.175293
-320,34,517.318657
-1020,51,517.514972
-40,20,517.59415
0,18,517.718861
-280,32,517.829329
-300,33,517.943944
-340,35,518.034816
-60,21,518.165586
-40,20,518.282095
-1050,54,518.504998
-300,33,518.625129
-440,40,518.772211
-320,34,518.883665
-260,31,519.008327
-380,37,519.173962
-1010,52,519.332566
-140,25,519.421304
-60,21,519.521359
-200,28,519.649949
-120,24,519.805235
-1020,51,520.008451
-220,29,520.157989
60,15,520.228863
-240,30,520.369564
-780,57,520.618175
-1030,68,520.946113
-60,21,521.066806
-40,20,521.15257
-180,27,521.297595
-440,40,521.447583
-1760,106,521.91223
-820,59,522.120845
-860,61,522.328579
-80,22,522.404433
-160,26,522.532747
-900,63,522.737449
-80,22,522.853364
-180,27,523.022164
-20,19,523.105316
100,13,523.198133
80,14,523.301586
-240,30,523.414712
20,17,523.482778
-20,19,523.551921
-1160,76,540.544941
-280,32,540.702792
-120,24,540.799622
-260,31,540.995838
-320,34,541.164088
-1250,64,541.406816
120,12,541.476357
-1030,68,541.741651
-360,36,541.929108
-120,24,542.056795
-280,32,542.235181
-800,58,542.446706
-760,56,542.68945
-140,25,542.823873
-480,42,543.041212
-960,66,543.33753
-80,22,543.432964
40,16,543.517815
40,16,543.597765
-100,23,543.697112
120,12,543.75597
-480,42,543.973085
-400,38,544.112842
-160,26,544.198965
80,14,544.300308
80,14,544.35843
-60,21,544.461359
20,17,544.562154
-380,37,544.72114
-140,25,544.821385
-420,39,545.015352
-160,26,545.132689
-580,47,545.356318
60,15,545.455112
-1080,72,545.772956
-780,57,546.016955
-1950,99,546.414115
-120,24,546.525213
-660,51,546.76927
-120,24,546.875975
-400,38,547.062922
40,16,547.141917
-240,30,547.274226
80,14,547.339506
-20,19,547.448325
-80,22,547.575622
-620,49,547.772195
0,18,547.855842
100,13,547.955752
-200,28,548.092252
0,18,548.154401
-940,65,548.440063
-60,21,548.572984
-100,23,548.672836
-380,37,548.857642
-620,49,549.032384
-220,29,549.171585
-140,25,549.300206
20,17,549.391052
-120,24,549.523626
-140,25,549.631544
-460,41,549.788501
0,18,549.876572
-40,20,549.935467
-1140,75,566.87792
-1600,98,567.331583
-860,61,567.584532
-260,31,567.723205
20,17,567.79147
20,17,567.852782
-60,21,567.931557
-60,21,568.016742
20,17,568.122002
-60,21,568.199817
-140,25,568.310776
-400,38,568.44014
-260,31,568.584232
0,18,568.664315
40,16,568.748685
-120,24,568.857129
-480,42,569.067348
60,15,569.132423
120,12,569.175017
-180,27,569.266781
-460,41,569.500394
-120,24,569.624832
-640,50,569.822018
0,18,569.908276
0,18,570.011729
-1030,53,570.336008
-300,33,570.475542
-80,22,570.58954
-240,30,570.735699
-160,26,570.866233
-480,42,571.031675
20,17,571.130356
-640,50,571.340737
-500,43,571.530387
-460,41,571.708789
-220,29,571.841031
-860,61,572.078763
-440,40,572.249507
-60,21,572.335663
-1220,79,572.625634
-220,29,572.759447
-20,19,572.835851
-360,36,572.975012
-40,20,573.065302
-480,42,573.223143
-60,21,573.31043
-20,19,573.388005
-60,21,573.47828
-1190,76,573.798685
-20,19,573.864946
-80,22,573.969958
-100,23,574.069149
-180,27,574.164257
-1330,83,574.524788
100,13,574.613792
-140,25,574.71818
-560,46,574.954671
-100,23,575.072326
-560,46,575.302877
-200,28,575.406071
40,16,575.498265
-1510,92,593.093603
20,17,593.178219
80,14,593.250162
-60,21,593.342925
-500,43,593.505582
-1060,71,593.827913
-160,26,593.952883
-120,24,594.044553
40,16,594.122321
-80,22,594.219094
-140,25,594.300688
-660,51,594.539811
-100,23,594.646613
-60,21,594.714895
-60,21,594.804589
-300,33,594.960888
20,17,595.031779
-80,22,595.168376
-320,34,595.328129
-400,38,595.464004
-200,28,595.594571
-80,22,595.699431
-60,21,595.839686
-320,34,596.013378
-300,33,596.166148
-600,48,596.353651
20,17,596.424916
-840,60,596.688525
-20,19,596.757427
20,17,596.842388
-200,28,596.996384
-60,21,597.099144
40,16,597.190307
-180,27,597.330715
-1270,65,597.59274
-420,39,597.774572
-120,24,597.862718
-500,43,598.089008
-160,26,598.23809
-600,48,598.469647
-320,34,598.632452
-240,30,598.763233
-100,23,598.848099
-1070,55,599.104471
-100,23,599.200398
-720,54,599.422194
-910,62,599.623553
0,18,599.729161
-100,23,599.834458
-60,21,599.937014
-80,22,600.053297
-440,40,600.278054
0,18,600.388388
-960,66,600.649013
-60,21,600.744828
-120,24,600.860472
-1010,67,601.118455
60,15,601.176978
-140,25,601.323572
-380,37,601.468245
-340,35,601.601149
-240,30,601.76353
120,12,601.81538
-120,24,601.937024
-100,23,602.050783
0,18,618.853719
-160,26,618.94326
-120,24,619.009108
-120,24,619.168868
40,16,619.248113
0,18,619.326089
-560,46,619.573472
-380,37,619.757024
-910,62,620.002333
-840,60,620.32988
-1250,79,620.657192
-1190,61,620.968413
-40,20,621.077356
-140,25,621.168488
-100,23,621.271521
-180,27,621.398277
-20,19,621.445405
60,15,621.521402
-180,27,621.596032
-60,21,621.694658
-100,23,621.792663
-20,19,621.868206
20,17,621.942408
-120,24,622.085374
-80,22,622.186179
-240,30,622.335047
-1170,60,622.610227
-80,22,622.714999
60,15,622.814293
-1160,76,623.123728
-100,23,623.224934
-200,28,623.35162
20,17,623.410094
-200,28,623.520723
-120,24,623.643448
-400,38,623.825727
-160,26,623.965088
-180,27,624.079255
100,13,624.148736
60,15,624.225445
-340,35,624.417454
-120,24,624.535999
-40,20,624.60266
-40,20,624.675749
-80,22,624.789368
-100,23,624.917895
-260,31,625.047683
-340,35,625.251517
20,17,625.342284
-200,28,625.462213
60,15,625.518307
-100,23,625.593523
-180,27,625.769686
80,14,625.831352
-520,44,626.067836
-200,28,626.21743
-300,33,626.333974
120,12,626.371027
-160,26,626.492335
-320,34,626.587944
-1020,51,626.778841
-240,30,626.912994
-140,25,627.049584
-1020,51,627.261901
-340,35,627.392579
40,16,627.445074
-420,39,627.63624
-220,29,627.757793
-260,31,627.890354
-60,21,627.952417
-120,24,628.085827
-180,27,644.344587
-240,30,644.504323
-1020,51,644.698614
0,18,644.761927
-180,27,644.899701
20,17,644.966357
-640,50,645.219195
-240,30,645.395823
60,15,645.442157
20,17,645.506736
-140,25,645.643852
-220,29,645.799117
-720,54,646.068751
-160,26,646.169303
0,18,646.279139
-1290,66,646.584297
0,18,646.662549
-180,27,646.781986
-40,20,646.891924
-320,34,647.022908
-280,32,647.146507
-260,31,647.297965
20,17,647.383008
80,14,647.43049
-500,43,647.658145
-620,49,647.874742
-140,25,647.975827
-20,19,648.085892
-200,28,648.202318
20,17,648.260132
-440,40,648.446918
40,16,648.52976
-120,24,648.626419
-400,38,648.773884
-80,22,648.858328
-380,37,649.014189
20,17,649.118104
0,18,649.197151
-40,20,649.339844
-120,24,649.461296
-40,20,649.55286
-220,29,649.680263
-80,22,649.776538
60,15,649.903095
-400,38,650.072635
20,17,650.146801
80,14,650.205727
-80,22,650.304195
-140,25,650.405415
-320,34,650.553706
-40,20,650.628193
-200,28,650.77364
40,16,650.846839
-1270,65,651.125981
-180,27,651.267794
-40,20,651.368571
-80,22,651.460662
-1020,69,651.77448
-260,31,651.893248
-60,21,651.975397
-160,26,652.08007
-340,35,652.23703
-140,25,652.349663
-1020,51,652.605259
20,17,652.677341
-800,58,652.871491
-540,45,653.100861
-900,63,653.362195
-480,42,653.527485
100,13,669.9699
20,17,670.015994
-240,30,670.13276
-120,24,670.275238
-820,59,670.505705
40,16,670.558776
-60,21,670.678004
-20,19,670.779528
-580,47,670.979547
-880,62,671.236874
-620,49,671.458621
-80,22,671.548906
-200,28,671.692163
-560,46,671.905144
-480,42,672.04783
20,17,672.113466
100,13,672.192289
-120,24,672.271801
-160,26,672.436711
-60,21,672.544088
80,14,672.656559
120,12,672.745093
-280,32,672.901463
-420,39,673.057156
-860,61,673.313947
-220,29,673.473536
60,15,673.527759
40,16,673.623353
-40,20,673.705882
40,16,673.750508
-40,20,673.830004
-180,27,673.971673
-300,33,674.125284
-60,21,674.244487
-100,23,674.367208
-260,31,674.488012
-220,29,674.626391
-1030,53,674.876428
20,17,674.954159
-120,24,675.07098
-500,43,675.267701
-260,31,675.412421
-260,31,675.560922
-80,22,675.664047
-80,22,675.802604
-240,30,675.954346
-1010,52,676.211015
-80,22,676.312266
0,18,676.362121
-480,42,676.557939
-480,42,676.753242
-640,50,676.963956
20,17,677.034678
-200,28,677.126186
-500,43,677.324861
-240,30,677.472615
-200,28,677.610769
-970,65,677.897839
100,13,677.95697
-580,47,678.17883
-60,21,678.282712
-460,41,678.441478
-1140,75,678.743083
-1010,52,678.929953
-200,28,679.041481
80,14,679.139435
-60,21,695.520492
60,15,695.579154
-950,64,695.853039
-580,47,696.111857
-140,25,696.220587
-180,27,696.334002
-220,29,696.486196
-240,30,696.609947
-20,19,696.693688
-140,25,696.808461
-600,48,697.025936
-160,26,697.117291
-60,21,697.19927
-240,30,697.343726
20,17,697.401421
-20,19,697.473391
-80,22,697.564059
-460,41,697.774932
60,15,697.873366
80,14,697.948678
60,15,698.0358
-120,24,698.117978
-360,36,698.262261
-600,48,698.454021
120,12,698.527366
-80,22,698.644029
-60,21,698.73417
-100,23,698.863822
-80,22,698.947264
-200,28,699.035383
0,18,699.106236
-340,35,699.313896
-1150,59,699.500572
60,15,699.578255
60,15,699.67
0,18,699.760925
-200,28,699.880103
-1020,51,700.105311
-380,37,700.269047
-100,23,700.394164
40,16,700.453464
-260,31,700.626511
-180,27,700.716377
-1070,70,701.024194
-120,24,701.13295
-120,24,701.259569
-1080,72,701.58329
-480,42,701.772007
80,14,701.831384
-360,36,701.980078
-160,26,702.095454
-1110,57,702.321716
-1030,53,702.591281
0,18,702.686763
0,18,702.759947
100,13,702.806868
60,15,702.929362
-160,26,703.056478
-120,24,703.127151
-1060,71,703.418591
-140,25,703.56651
-520,44,703.778559
-60,21,703.909009
100,13,703.951442
-40,20,704.049003
120,12,704.142034
-20,19,704.220401
-220,29,704.346531
-260,31,704.489067
-20,19,704.577574
-120,24,704.708351
-180,27,704.805107
-260,31,721.228316
-100,23,721.323598
-40,20,721.440104
20,17,721.545502
-220,29,721.653497
-140,25,721.746306
-1030,53,721.950491
-40,20,722.034972
-260,31,722.157087
-40,20,722.261143
-260,31,722.410993
-440,40,722.610412
0,18,722.725827
40,16,722.7978
-640,50,723.01142
-80,22,723.132821
-120,24,723.236749
-100,23,723.33446
0,18,723.39694
0,18,723.484996
-1020,69,723.799693
-380,37,724.009683
-220,29,724.131881
120,12,724.184222
-1180,77,724.542275
-140,25,724.668324
-120,24,724.761306
-60,21,724.876392
-340,35,725.001297
-400,38,725.220612
-560,46,725.440889
-260,31,725.613809
-100,23,725.742866
-1050,54,725.945434
0,18,726.066051
-100,23,726.179799
-120,24,726.285815
-40,20,726.427733
-380,37,726.620174
-40,20,726.743496
-380,37,726.928087
-120,24,727.032876
-340,35,727.167931
-500,43,727.337929
-360,36,727.487192
-160,26,727.563627
-580,47,727.768381
-280,32,727.928696
-120,24,728.032727
-1030,68,728.349571
100,13,728.418825
-280,32,728.554421
60,15,728.657436
-160,26,728.783842
-60,21,728.90897
-60,21,728.986741
-80,22,729.106923
-20,19,729.214557
-280,32,729.343148
-60,21,729.459324
-240,30,729.59161
-40,20,729.692723
20,17,729.79032
40,16,729.870267
-300,33,729.982433
20,17,730.073866
-80,22,730.162406
60,15,730.261254
40,16,730.3396
-580,47,730.547749
-60,21,730.640684
-40,20,747.539807
-20,19,747.650194
20,17,747.763509
80,14,747.856261
80,14,747.9369
-140,25,748.049851
-100,23,748.152741
100,13,748.240038
-20,19,748.303735
-60,21,748.419142
80,14,748.508011
60,15,748.576889
-400,38,748.787587
-1010,52,749.039908
-160,26,749.169096
-220,29,749.311428
-480,42,749.449896
-240,30,749.606687
-280,32,749.728974
-760,56,750.012654
-1010,52,750.259163
20,17,750.343006
-60,21,750.439254
-40,20,750.50538
-680,52,750.726751
-880,62,751.018232
80,14,751.113122
0,18,751.183416
-340,35,751.355513
-1140,75,751.705897
-340,35,751.851884
-40,20,751.952908
-280,32,752.09094
-1360,86,752.465722
-1160,76,752.842059
-40,20,752.965094
-20,19,753.056184
-100,23,753.142761
-260,31,753.253188
-180,27,753.388985
-280,32,753.536307
0,18,753.60573
-160,26,753.714019
100,13,753.770443
20,17,753.847645
-120,24,753.953901
60,15,754.055517
-20,19,754.147768
-200,28,754.279749
-20,19,754.381601
80,14,754.44955
-100,23,754.545782
-520,44,754.714684
40,16,754.816589
-300,33,754.967719
-160,26,755.086156
80,14,755.171325
-40,20,755.256862
80,14,755.325462
-420,39,755.515124
-240,30,755.679438
80,14,755.750513
20,17,755.834636
-320,34,755.971301
-40,20,756.089615
-180,27,756.200475
-20,19,756.284262
-920,64,756.524771
-160,26,756.689675
-220,29,756.808742
-120,24,756.936096
-60,21,757.036709
0,18,757.130876
40,16,774.024544
-140,25,774.110155
-420,39,774.267581
-720,54,774.48702
20,17,774.579056
60,15,774.656053
20,17,774.750451
100,13,774.838128
60,15,774.89991
-100,23,775.034948
-1030,53,775.348058
80,14,775.414586
-60,21,775.511024
-1060,71,775.881979
-240,30,776.033853
-400,38,776.229662
-80,22,776.355414
-20,19,776.472771
-200,28,776.61331
-1050,54,776.905234
0,18,776.975815
-80,22,777.06041
-160,26,777.170613
40,16,777.284982
-160,26,777.419084
-20,19,777.500468
20,17,777.547458
-60,21,777.657285
-1030,53,777.886142
40,16,777.982889
80,14,778.030232
80,14,778.15765
40,16,778.271715
-20,19,778.373291
20,17,778.485874
-360,36,778.657163
-480,42,778.846111
-140,25,778.975357
-1340,85,779.416858
-400,38,779.550283
-580,47,779.799439
0,18,779.854966
60,15,779.918121
-20,19,780.029228
40,16,780.11357
100,13,780.191506
-160,26,780.311606
-300,33,780.449692
-1070,55,780.703551
100,13,780.751374
-60,21,780.870504
-380,37,781.00713
100,13,781.06392
-60,21,781.157844
-100,23,781.246433
-360,36,781.417913
-1650,99,781.882507
100,13,781.937278
-180,27,782.068521
-660,51,782.31552
-280,32,782.43092
-1020,51,782.615544
-100,23,782.692791
-340,35,782.873992
-440,40,783.025247
-200,28,783.206012
-760,56,783.493146
40,16,783.569529
100,13,783.622828
-160,26,783.772087
